Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Jed Boards,https://www.crunchbase.com/organization/jed-boards,"Consulting, Transportation","Singapore, Central Region, Singapore",Jed Boards is a company focused on next-generation last-mile electric vehicles.,"2,535,586",Active,2016-01-01,year,,,,,For Profit,https://jedboards.com,,,,,
SG Smart Tech,https://www.crunchbase.com/organization/sg-smart-tech,"Information Technology, Marine Technology","Singapore, Central Region, Singapore",SG Smart Tech builds smart solutions for the marine industry.,"2,537,612",Active,2016-01-01,day,,,,,For Profit,http://sgsmarttech.com/,,,,,
ZH Technologies International,https://www.crunchbase.com/organization/zh-technologies-international,"Energy, Oil and Gas, Water","Singapore, Central Region, Singapore","ZH Technologies International is a water, energy, and gas management company.","2,540,359",Active,2016-01-01,year,,,,,For Profit,https://www.zhtechintl.com,,,,,
Code For Asia Society,https://www.crunchbase.com/organization/code-for-asia-society,"Computer, Education","Bukit Merah, Central Region, Singapore","Code For Asia Society is developing airforce, games, workshops and hackathons to help youths access quality education and opportunities.","2,553,835",Active,2016-01-01,day,,,,,For Profit,http://codefor.asia/,,,,,
Aeroviation,https://www.crunchbase.com/organization/aeroviation,"Aerospace, Career Planning, Training","Singapore, Central Region, Singapore","Aeroviation is an aviation academy that specializes in aviation careers, training, and aviator programs.","2,566,554",Active,2016-01-01,year,,,,,For Profit,https://www.aeroviation.com,,,,,
Katalyse,https://www.crunchbase.com/organization/katalyse-6313,"Crowdfunding, Financial Services","Singapore, Central Region, Singapore",Katalyse.io is a crowdfunding platform.,"2,582,532",Active,2016-01-01,day,,,,,For Profit,http://www.katalyse.io/,,,,,
Bridge Rentals,https://www.crunchbase.com/organization/bridge-rentals,"Social Media, Social Network, Travel","Singapore, Central Region, Singapore",Bridge is a technology solution connecting non-hotel inventory worldwide to a global network of distribution channels.,"2,602,208",Active,2016-01-01,year,,,,,For Profit,http://www.bridgerentals.com/,"Bridge is a technology solution connecting non-hotel inventory worldwide to a global network of distribution channels.  Bridge gives online travel agencies (OTAs) and wholesalers access to multiple Supply Partners through one connection. Bridge aggregates non-hotel inventory from multiple Supply Partners and provides Distribution Partners with customized, inventory feeds to grow their inventory. Bridge is designed for property management companies and individual owner-managed vacation rentals to extend their reach and increase bookings by connecting to a global network of distribution channels. Bridge is also designed for OTAs and wholesalers to supplement their inventory with non-hotel accommodation such as villas and apartments.",,,,
Gava Technologies,https://www.crunchbase.com/organization/gava-technologies,Crowdfunding,"Singapore, Central Region, Singapore",Gava is the Philippines'​ leading crowdfunding platform for social good.,"2,602,709",Active,2016-01-01,year,,,,,For Profit,,,,,,
That's Infotech,https://www.crunchbase.com/organization/that-s-infotech,"IT Management, Outsourcing, Web Development","Singapore, Central Region, Singapore","That's Infotech is an internet company that offers managed services, IT maintenance, outsourcing, and website maintenance solutions.","2,609,360",Active,2016-01-01,year,,,,,For Profit,https://thatsit.sg/,,,,,
Uboux,https://www.crunchbase.com/organization/uboux,"Information Technology, Internet, Software","Bukit Merah, Central Region, Singapore",UBOUX specializes in customized IT solutions.,"2,618,203",Active,2016-01-01,day,,,,,For Profit,https://www.uboux.com.sg/,,,,,
EPCC International Services,https://www.crunchbase.com/organization/epcc-international-services,"Consulting, Project Management, Wholesale","Singapore, Central Region, Singapore","EPCC International Services supplies deck fittings, fenders, air bags, and lighting systems for marine industries.","2,626,336",Active,2016-01-01,year,,,,,For Profit,https://www.epcc.com.sg,,,,,
PRUTO,https://www.crunchbase.com/organization/pruto,"Photography, Retail","Singapore, Central Region, Singapore",PRUTO provides compact photography studio.,"2,645,003",Active,2016-01-01,year,,,,,For Profit,https://www.prutoimaging.com/,,,,,
Upgrading.cc,https://www.crunchbase.com/organization/upgrading-cc,"E-Commerce, Software, Travel","Singapore, Central Region, Singapore",Upgrading.cc is an upselling platform that allows hotels to upsell premium rooms an add-ons through multiple channels online via web & app.,"2,645,693",Active,2016-01-01,year,,,,,For Profit,https://www.upgrading.cc/,Upgrading.cc is an upselling platform that allows hotels to upsell premium rooms an add-ons through multiple channels online via web & app.,,,,
Centre for Career Excellence,https://www.crunchbase.com/organization/centre-for-career-excellence,"Career Planning, Education, Training","Singapore, Central Region, Singapore",Centre for Career Excellence is a coaching and learning community that champions career excellence for PMEs.,"2,652,264",Active,2016-01-01,year,,,,,For Profit,https://careerexcellence.com.sg/,,,,,
Wine.Delivery,https://www.crunchbase.com/organization/wine-delivery,"Delivery, Marketplace, Wine And Spirits","Singapore, Central Region, Singapore",Wine.Delivery is a marketplace that sells wines.,"2,654,844",Active,2016-01-01,year,,,,,For Profit,https://www.wine.delivery,,,,,
Allthingsconnected,https://www.crunchbase.com/organization/allthingsconnected,Management Consulting,"Singapore, Central Region, Singapore",Allthingsconnected is a Digital Transformation and Aiot Strategy & Solutions organization based in Singapore.,"2,656,709",Active,2016-01-01,year,,,,,For Profit,http://www.athingsc.com,,,,,
Honorem,https://www.crunchbase.com/organization/honorem-apac,"Clinical Trials, Medical, Pharmaceutical","Singapore, Central Region, Singapore","Honorem is a clinical research company that offers clinical trial services for the pharmaceutical, medical device, and biotech industries.","2,667,888",Active,2016-01-01,year,,,,,For Profit,https://www.honorem-apac.com,,,,,
Konbini Vending Automation,https://www.crunchbase.com/organization/konbini-vending-automation,"Food and Beverage, Industrial Automation","Bukit Merah, Central Region, Singapore",Konbini provides refreshingly chilled meals for busy executives through its automated fridges.,"2,678,616",Active,2016-01-01,day,,,,,For Profit,https://konbinisg.com/,,,,,
Dynamic Marketing,https://www.crunchbase.com/organization/dynamic-marketing,"Advertising, E-Commerce, Marketing","Singapore, Central Region, Singapore",Dynamic Marketing does not just do digital marketing - we market your products in a digital world.,"2,686,253",Active,2016-01-01,year,,,,,For Profit,http://www.dynamicmarketing.sg,"Description:   As with any forms of marketing, ‘change’ is the only thing constant in digital marketing. If you are not getting the desired results from your digital marketing campaigns, you are perhaps not responding to the change! After all, we live in a digital age where; • consumer behavior is becoming increasingly unpredictable, • search algorithm is being updated almost every week, and • technology is moving faster than ever before Digital marketing in Singapore is evolving fast – so fast that keeping pace with it requires full-time involvement. That’s exactly where we come in. At Dynamic Marketing, we keep updated with the new and upcoming digital marketing trends, and devise your marketing strategy accordingly. We help you create a strong online presence, capture the attention of your target audience, and convert your leads into sales.",,,,
Mentoring Alliance Singapore,https://www.crunchbase.com/organization/mentoring-alliance-singapore,"Career Planning, Personal Development, Training","Singapore, Central Region, Singapore",Mentoring Alliance Singapore is a collective initiative focused on youth mentoring and fostering a supportive mentorship environment.,"2,693,733",Active,2016-01-01,year,,,,,For Profit,https://www.mentoringalliancesg.com,,,,,
ARKemis,https://www.crunchbase.com/organization/arkemis,Operating Systems,"Singapore, Central Region, Singapore",ARKemis is a  sustainable and scalable IT platforms which are methodology driven to address public safety needs.,"2,694,211",Active,2016-01-01,year,,,,,For Profit,https://arkemis.co/,ARKemis is a sustainable and scalable IT platforms which are methodology driven to address public safety needs. ARKemis’s advanced IoT sensor platform supports a variety of operating systems.,,,USD,
SDharma,https://www.crunchbase.com/organization/sdharma,"Artificial Intelligence (AI), Blockchain, Machine Learning, Software","Singapore, Central Region, Singapore",SDharma is an AI-based decentralized application built upon a blockchain. It uses a behavioural  science based Algorithm to guide users. ,"2,715,301",Active,2016-01-01,year,,,,,For Profit,https://sdharma.org,"SDharma is an AI-based decentralized application, which uses proprietary and general data sets, a proprietary Universal Learning Algorithm and Deep Learning to analyse individuals’ actions and behaviours with the goal to guide them in their career, wealth, health, education, love and relationships. A powerful tool designed for the betterment of individuals and society. It is built upon a next generation technology called “Blockchain” aka what “Bitcoin” and “Ethereum” are based upon which allows for user’s data to be distributed throughout the network. Therefore, ensuring the security of all user’s data. SDharma’s goal is to enable users to reach their maximum potential in everything that they do. We want to build up their self-confidence, optimize their lives and help usher them into giving the best effort in all that they do. This will lead to a more ethical and fulfilling way of living. ",,,,
Business Demographics,https://www.crunchbase.com/organization/business-demographics,"Business Intelligence, Information Services, Mapping Services","Singapore, Central Region, Singapore",Business Demographics specializes in industry business intelligence services for mapping and segmenting industries.,"2,719,029",Active,2016-01-01,year,,,,,For Profit,http://www.business-demographics.com,,,,,
